author_id,display_name,career_start,career_end,n_ai_works,origin_group,abroad,abroad_year,hit,hit_year,pi_year,pi,active,recent_group
A5024870237,César F. Caiafa,2016,2025,12,Other Civilizations,True,2022.0,True,2021.0,2016.0,True,True,Other Civilizations
A5013188461,Zhenglu Yang,2003,2026,96,Japanese,True,2006.0,True,2006.0,2014.0,True,True,Sinic
A5025554387,Zhe Sun,2014,2026,37,Japanese,True,2019.0,True,2020.0,2016.0,True,True,Japanese
A5022382225,М. И. Тучкова,2004,2024,11,Other Civilizations,False,,True,2006.0,2010.0,True,True,Other Civilizations
A5012899662,Irina O. Galuskina,2007,2023,4,Continental Europe,False,,False,,2023.0,True,True,Continental Europe
A5015921717,I. M. Simanovich,2004,2011,3,Other Civilizations,False,,False,,2009.0,True,False,
A5061965141,Helyane Bronoski Borges,2006,2024,16,Other Civilizations,False,,True,2012.0,2006.0,True,True,Other Civilizations
A5109556338,F. N. Pankov,2012,2019,4,Other Civilizations,False,,False,,2018.0,True,False,
A5111944460,M. Atayan,2001,2006,3,Other Civilizations,False,,False,,,False,False,
A5056728021,G. Borges,2002,2006,2,Continental Europe,False,,False,,,False,False,
A5036873987,C. Castanier,2001,2006,3,Continental Europe,False,,False,,,False,False,
A5082172042,J. Castor,2001,2006,4,Continental Europe,False,,False,,,False,False,
A5018786378,M. P. Comets,2001,2006,3,Continental Europe,False,,False,,,False,False,
A5103986176,P. Cortese,2001,2006,4,Continental Europe,False,,False,,,False,False,
A5107299448,P. Giubellino,2001,2006,3,Continental Europe,False,,False,,,False,False,
A5107343223,M. Idzik,2001,2021,5,Continental Europe,False,,False,,,False,True,
A5107632916,A. Kurepin,2001,2017,4,Other Civilizations,False,,False,,,False,False,
A5107860232,M. Mac Cormick,2001,2006,3,Continental Europe,False,,False,,,False,False,
A5090481827,M. Masera,2001,2006,3,Continental Europe,False,,False,,,False,False,
A5108167252,F. Prino,2001,2006,3,Continental Europe,False,,False,,,False,False,
A5032005426,C. Quintans,2001,2006,3,Continental Europe,False,,False,,,False,False,
A5100636944,S. Ramos,2002,2017,3,Continental Europe,False,,False,,,False,False,
A5107846647,R. Shahoyan,2001,2006,4,Continental Europe,False,,False,,,False,False,
A5108116864,О. В. Евдокимова,2016,2021,3,Other Civilizations,False,,False,,,False,True,Other Civilizations
A5007435448,О. М. Бабешко,2012,2021,8,Other Civilizations,True,2013.0,False,,2012.0,True,True,Other Civilizations
A5041323681,Graciela Meza-Lovon,2009,2018,4,Other Civilizations,False,,False,,2012.0,True,False,
A5011563493,Diego Caro,2013,2025,6,Other Civilizations,False,,True,2013.0,2020.0,True,True,Other Civilizations
A5052442286,Carlos A. Cifuentes,2014,2025,10,Other Civilizations,False,,True,2019.0,2020.0,True,True,Other Civilizations
A5065297243,Giancarlo Guizzardi,2001,2026,337,Continental Europe,True,2002.0,True,2002.0,2005.0,True,True,Continental Europe
A5113439661,Ana Patrícia Magalhães,2009,2021,11,Other Civilizations,False,,True,2013.0,2019.0,True,True,Other Civilizations
A5054133174,Paulo Maciel,2004,2025,70,Other Civilizations,False,,True,2009.0,2008.0,True,True,Other Civilizations
A5020352737,César Augusto Moreira,2006,2026,55,Other Civilizations,True,2009.0,False,,2009.0,True,True,Other Civilizations
A5108286499,Hangqiang Xie,2010,2025,29,Sinic,True,2011.0,True,2011.0,2018.0,True,True,Sinic
A5018430083,Maxim Kolchin,2013,2016,13,Other Civilizations,False,,True,2014.0,2013.0,True,False,
A5030501634,Eugene Cherny,2015,2016,6,Other Civilizations,True,2015.0,False,,2015.0,True,False,
A5038679205,Fedor Kozlov,2014,2016,9,Other Civilizations,False,,False,,2014.0,True,False,
A5042569189,Alexander Shipilo,2013,2018,10,Other Civilizations,False,,False,,2015.0,True,False,
A5056384630,Liubov Kovriguina,2013,2025,14,Other Civilizations,False,,False,,2015.0,True,True,
A5012726750,C.M.V.B. Almeida,2011,2025,4,Other Civilizations,False,,False,,,False,True,Other Civilizations
A5028694764,Feni Agostinho,2013,2025,3,Other Civilizations,False,,False,,,False,True,Other Civilizations
A5040173987,Biagio F. Giannetti,2013,2026,4,Other Civilizations,False,,False,,2013.0,True,True,Other Civilizations
A5040288416,Frank Place,2013,2015,6,Continental Europe,False,,False,,,False,False,
A5034954526,R. Roothaert,2014,2014,2,Anglosphere ex-US,False,,False,,,False,False,
A5017120896,Lucy Maina,2014,2024,3,Other Civilizations,False,,False,,,False,True,Other Civilizations
A5048623941,Steven Franzel,2014,2014,2,Continental Europe,False,,False,,,False,False,
A5087933011,J. Sinja,2014,2014,2,Continental Europe,False,,False,,,False,False,
A5109989992,J. Wanjiku,2014,2014,2,Continental Europe,False,,False,,2014.0,True,False,
A5064081550,Nebojša Bačanin,2010,2026,292,Other Civilizations,False,,True,2011.0,2010.0,True,True,Other Civilizations
A5088545047,Sameh Askar,2009,2025,29,Anglosphere ex-US,False,,False,,2021.0,True,True,Islamic
A5068555962,Mohamed Abouhawwash,2015,2026,101,Islamic,True,2015.0,True,2015.0,2015.0,True,True,Islamic
A5026874713,Vasiliy Osipov,2015,2025,18,Other Civilizations,False,,True,2017.0,2015.0,True,True,Other Civilizations
A5061902916,R. Shaikhaidarov,2001,2020,11,Japanese,True,2005.0,False,,,False,True,
A5024108078,V. N. Antonov,2000,2025,16,Japanese,False,,True,2002.0,,False,True,Other Civilizations
A5056730046,O. V. Astafiev,2000,2025,78,Japanese,False,,True,2002.0,2010.0,True,True,Other Civilizations
A5087769954,Gabriel Paillard,2001,2023,13,Continental Europe,True,2002.0,False,,2005.0,True,True,United States
A5024632348,Rafael Augusto Ferreira do Carmo,2008,2026,9,Other Civilizations,False,,True,2011.0,2019.0,True,True,Other Civilizations
A5081071393,Ernesto Trajano de Lima,2015,2023,3,Other Civilizations,False,,False,,2016.0,True,True,United States
A5057850155,C. Maria Keet,2005,2025,171,Continental Europe,True,2011.0,True,2007.0,2005.0,True,True,Other Civilizations
A5048883385,Ratchainant Thammasudjarit,2012,2026,8,Other Civilizations,False,,False,,2020.0,True,True,Other Civilizations
A5053331577,John Attia,2011,2025,10,United States,False,,False,,2011.0,True,True,Anglosphere ex-US
A5023413505,Hlanganani Tutu,2005,2020,13,Other Civilizations,False,,True,2005.0,2006.0,True,True,
A5069835171,Ewa Cukrowska,2004,2010,10,Other Civilizations,False,,True,2005.0,2005.0,True,False,
A5000384686,Luke Chimuka,2005,2026,5,Other Civilizations,False,,True,2005.0,2009.0,True,True,Other Civilizations
A5004347851,Plácido A. Souza Neto,2009,2024,14,Other Civilizations,True,2014.0,True,2015.0,2009.0,True,True,Continental Europe
A5089612334,Eyob Alebachew,2006,2008,8,Other Civilizations,False,,False,,2007.0,True,False,
A5085925326,Falk Scholer,2002,2026,137,Anglosphere ex-US,False,,True,2002.0,2005.0,True,True,Anglosphere ex-US
A5068912124,Igor Razgon,2003,2025,26,Other Western,True,2006.0,True,2008.0,2005.0,True,True,Anglosphere ex-US
A5100395388,Yiming Zhang,2008,2024,11,Anglosphere ex-US,False,,True,2008.0,2010.0,True,True,Sinic
A5013255939,Julian Evans,2008,2025,4,Anglosphere ex-US,False,,False,,2008.0,True,True,
A5089111575,Shoufeng Yang,2008,2010,3,Anglosphere ex-US,False,,True,2008.0,2010.0,True,False,
A5062992824,Mauro Dragone,2005,2025,42,Anglosphere ex-US,False,,True,2005.0,2012.0,True,True,Anglosphere ex-US
A5012932239,Michael Papasimeon,2000,2026,25,Anglosphere ex-US,False,,True,2002.0,2017.0,True,True,Anglosphere ex-US
A5014017635,Jie Yin,2005,2025,87,Sinic,True,2005.0,True,2005.0,2007.0,True,True,Sinic
A5047077749,Qiankun Song,2004,2026,92,Sinic,False,,True,2004.0,2006.0,True,True,Sinic
A5004375212,Stavros Shiaeles,2012,2025,41,Continental Europe,True,2018.0,True,2012.0,2020.0,True,True,Anglosphere ex-US
A5102256054,Seonghan Ryu,2012,2022,28,Sinic,True,2018.0,True,2013.0,,False,True,
A5005394007,Sangjun Koo,2015,2019,9,Sinic,False,,True,2015.0,,False,False,
A5045521125,Hwanjo Yu,2002,2026,123,United States,True,2008.0,True,2002.0,2003.0,True,True,Sinic
A5045508648,Gary Geunbae Lee,2001,2025,108,Sinic,False,,True,2002.0,2001.0,True,True,Sinic
A5114374316,J. Jacob,2015,2015,6,Anglosphere ex-US,False,,False,,,False,False,
A5040795718,Sotirios Chatzis,2007,2024,108,Continental Europe,True,2008.0,True,2008.0,2007.0,True,True,Continental Europe
A5082080475,Dimitrios Korkinof,2011,2021,18,Anglosphere ex-US,True,2012.0,True,2012.0,2015.0,True,True,
A5016276143,Azadeh Farzan,2004,2026,70,United States,True,2009.0,True,2004.0,2023.0,True,True,Anglosphere ex-US
A5041698482,Zachary Kincaid,2010,2026,48,Anglosphere ex-US,True,2016.0,True,2013.0,2010.0,True,True,United States
A5115603095,Yiqiao Wang,2003,2025,19,Anglosphere ex-US,False,,True,2003.0,2005.0,True,True,Sinic
A5019164720,Soung Chang Liew,2009,2026,33,Sinic,False,,False,,2010.0,True,True,Sinic
A5016883501,Denız Gündüz,2009,2026,286,Continental Europe,True,2009.0,True,2010.0,2010.0,True,True,Anglosphere ex-US
A5084701574,Athanasios Staikopoulos,2004,2020,15,Anglosphere ex-US,False,,True,2008.0,2004.0,True,True,
A5015315345,Owen Conlan,2001,2026,75,Anglosphere ex-US,True,2007.0,True,2001.0,2002.0,True,True,Anglosphere ex-US
A5014621753,David Harvey,2007,2024,32,United States,True,2012.0,True,2010.0,2007.0,True,True,Anglosphere ex-US
A5001033788,Joris van der Hoeven,2006,2026,66,Continental Europe,False,,False,,2006.0,True,True,Continental Europe
A5086685207,Grégoire Lecerf,2001,2026,39,Continental Europe,False,,True,2001.0,2005.0,True,True,Continental Europe
A5089608165,Marx Viana,2015,2026,26,Other Civilizations,False,,False,,,False,True,Other Civilizations
A5088643780,Francisco Cunha,2013,2018,11,Other Civilizations,False,,False,,,False,False,
A5036159136,Wei Quan,2006,2026,31,United States,True,2012.0,True,2012.0,2006.0,True,True,Sinic
A5050651525,Nan Cheng,2016,2026,91,Anglosphere ex-US,True,2018.0,True,2016.0,2021.0,True,True,Sinic
A5100412393,Gang Liu,2002,2024,18,United States,True,2004.0,False,,2004.0,True,True,Sinic
A5038434073,Abdulrahman Alguwaizani,2010,2012,4,Anglosphere ex-US,True,2012.0,False,,2011.0,True,False,
A5080121059,Eric W.T. Ngai,2001,2026,35,Sinic,False,,True,2005.0,2001.0,True,True,Sinic
A5069848124,Linzhi Jiang,2015,2020,10,Sinic,True,2019.0,True,2016.0,2017.0,True,True,
A5070813911,Thanassis Giannetsos,2009,2026,63,Continental Europe,False,,True,2011.0,2019.0,True,True,Continental Europe
A5052233895,Bo Luo,2004,2025,107,United States,True,2006.0,True,2004.0,2006.0,True,True,United States
A5001485404,Kaitai Liang,2013,2026,163,Sinic,True,2014.0,True,2013.0,2014.0,True,True,Continental Europe
A5067205952,Jinguang Han,2005,2026,103,Sinic,True,2011.0,True,2010.0,2005.0,True,True,Sinic
A5048937469,Roberto G. de Almeida,2001,2021,9,Anglosphere ex-US,False,,False,,2001.0,True,True,Anglosphere ex-US
A5109985875,Patrick P. Hofer,2016,2018,9,Continental Europe,True,2016.0,True,2016.0,2017.0,True,False,
A5054394508,J.-R. Souquet,2014,2016,4,Continental Europe,True,2016.0,True,2014.0,,False,False,
A5053767784,Matt Luckcuck,2016,2026,30,Anglosphere ex-US,False,,True,2018.0,2016.0,True,True,Anglosphere ex-US
A5076259366,Marie Farrell,2016,2026,38,Anglosphere ex-US,False,,True,2021.0,2021.0,True,True,Anglosphere ex-US
A5112573562,Lacina Coulibaly,2001,2012,5,Anglosphere ex-US,False,,False,,2001.0,True,False,
A5019768041,Kalifa Goı̈ta,2006,2025,8,Anglosphere ex-US,False,,False,,2006.0,True,True,Anglosphere ex-US
A5033863497,Taras Kowaliw,2003,2016,25,Anglosphere ex-US,True,2007.0,True,2009.0,2003.0,True,False,
A5100345722,Yu Liu,2004,2025,69,Sinic,True,2006.0,True,2006.0,2007.0,True,True,Sinic
A5030739747,Jing Yan Haw,2012,2026,37,Anglosphere ex-US,True,2015.0,True,2014.0,2015.0,True,True,Sinic
A5011710494,Syed M. Assad,2006,2026,125,Anglosphere ex-US,True,2006.0,True,2007.0,2010.0,True,True,Anglosphere ex-US
A5065017416,Omid Kavehei,2008,2026,23,Islamic,False,,True,2008.0,2018.0,True,True,Anglosphere ex-US
A5056324053,Ernesto Jiménez-Ruiz,2006,2025,221,Continental Europe,True,2006.0,True,2007.0,2009.0,True,True,Anglosphere ex-US
A5046070799,Ismael Sanz,2002,2016,38,Continental Europe,False,,True,2007.0,2007.0,True,False,
A5089891162,Melike Erol‐Kantarci,2010,2026,40,Islamic,True,2010.0,True,2010.0,2020.0,True,True,Anglosphere ex-US
A5074730230,John Businge,2012,2025,7,Continental Europe,True,2016.0,True,2018.0,2013.0,True,True,Continental Europe
A5038395521,Alexandre Decan,2008,2024,35,Continental Europe,False,,True,2014.0,2013.0,True,True,Continental Europe
A5042827940,Coen De Roover,2005,2026,100,Continental Europe,False,,True,2005.0,2009.0,True,True,Continental Europe
A5071052367,Foutse Khomh,2007,2026,197,Anglosphere ex-US,True,2010.0,True,2008.0,2007.0,True,True,Anglosphere ex-US
A5008000184,Dyan Currie,2012,2014,9,Anglosphere ex-US,False,,False,,2012.0,True,False,
A5113597664,Fan Wu,2008,2025,28,Sinic,False,,True,2015.0,2009.0,True,True,Sinic
A5066734699,Christopher L. Kirkland,2005,2026,262,Anglosphere ex-US,True,2007.0,True,2005.0,2007.0,True,True,Anglosphere ex-US
A5058417404,Adam Bath,2005,2023,16,Anglosphere ex-US,False,,True,2013.0,2005.0,True,True,Anglosphere ex-US
A5069280291,Kai Rankenburg,2004,2025,22,Continental Europe,False,,False,,2004.0,True,True,Anglosphere ex-US
A5044889270,Hristina Palikareva,2011,2014,4,Anglosphere ex-US,False,,True,2011.0,,False,False,
A5053355200,Cristian Cadar,2004,2025,25,United States,True,2008.0,True,2004.0,2004.0,True,True,Anglosphere ex-US
A5000450888,Evaggelos V. Hatzikos,2005,2008,5,Continental Europe,False,,True,2007.0,,False,False,
A5052594698,Naif Alajlan,2011,2023,38,Islamic,False,,True,2012.0,2011.0,True,True,Islamic
A5113937181,Michele Romano,2008,2022,6,Sinic,True,2011.0,True,2011.0,2012.0,True,True,Anglosphere ex-US
A5039472305,Kai Liu,2013,2016,3,Sinic,False,,True,2016.0,,False,False,
A5068834591,Austin P. Lund,2002,2025,74,Anglosphere ex-US,True,2007.0,True,2002.0,2007.0,True,True,Anglosphere ex-US
A5101777570,Yongjian Gu,2002,2026,97,Sinic,False,,True,2002.0,2005.0,True,True,Sinic
A5053389289,Nikolett Német,2016,2024,11,Anglosphere ex-US,False,,True,2016.0,,False,True,Continental Europe
A5037208593,Indrė Žliobaitė,2005,2025,67,Continental Europe,True,2011.0,True,2010.0,2005.0,True,True,Continental Europe
A5088563106,Alan Champneys,2007,2024,7,Continental Europe,True,2007.0,False,,2020.0,True,True,
A5011556172,Davide Chicco,2012,2026,46,Continental Europe,True,2014.0,True,2013.0,2020.0,True,True,Anglosphere ex-US
A5045802198,Luca Oneto,2010,2026,148,Continental Europe,False,,True,2010.0,2014.0,True,True,Continental Europe
A5014224000,Felix Fischer,2004,2021,19,Continental Europe,False,,True,2004.0,2006.0,True,True,
A5055269456,Suwon Lee,2014,2025,7,Sinic,False,,True,2014.0,2020.0,True,True,Sinic
A5054673275,Seok-Won Lee,2004,2025,63,United States,True,2009.0,True,2006.0,2006.0,True,True,Sinic
A5052297631,Yongsu Han,2009,2024,4,Sinic,False,,False,,,False,True,Sinic
A5061358431,Paul Alexandre,2003,2026,35,Anglosphere ex-US,False,,True,2004.0,2005.0,True,True,Anglosphere ex-US
A5055865254,Miriam A. Golden,2007,2019,3,United States,False,,False,,2007.0,True,False,
A5101758340,Haichao Zhang,2012,2025,13,Sinic,False,,False,,2019.0,True,True,Sinic
A5001762132,Kuangrong Hao,2007,2026,143,Sinic,False,,False,,2007.0,True,True,Sinic
A5002631807,Lei Gao,2005,2025,43,Sinic,True,2010.0,True,2010.0,2007.0,True,True,Anglosphere ex-US
A5059767811,Claudia Ermel,2000,2024,58,Continental Europe,False,,True,2004.0,2001.0,True,True,Continental Europe
A5076872390,Karsten Ehrig,2004,2024,28,Continental Europe,True,2006.0,True,2004.0,2005.0,True,True,Continental Europe
A5109496264,David Meger,2007,2026,73,Anglosphere ex-US,False,,True,2009.0,2017.0,True,True,Anglosphere ex-US
A5031886006,Sebastian von Mammen,2005,2025,37,Continental Europe,True,2007.0,True,2009.0,2006.0,True,True,Continental Europe
A5009246414,Ngoc Bao Bui,2005,2008,8,Anglosphere ex-US,False,,False,,2005.0,True,False,
A5101705580,Jordan Doyle,2007,2009,2,Anglosphere ex-US,False,,True,2007.0,,False,False,
A5008193935,Joe Weakliam,2005,2007,3,Anglosphere ex-US,False,,True,2005.0,,False,False,
A5007719662,Michela Bertolotto,2003,2025,59,Anglosphere ex-US,False,,True,2004.0,2004.0,True,True,Anglosphere ex-US
A5109851187,Matthew D. Hoffman,2007,2024,68,Anglosphere ex-US,True,2010.0,True,2007.0,2010.0,True,True,United States
A5082304130,Nando de Freitas,2000,2023,187,United States,True,2002.0,True,2000.0,2002.0,True,True,Anglosphere ex-US
A5107447023,Yvonne Freer,2008,2014,9,Anglosphere ex-US,False,,True,2008.0,2009.0,True,False,
A5017269696,Marian van der Meulen,2008,2008,6,Anglosphere ex-US,False,,False,,2008.0,True,False,
A5079066445,François Portet,2006,2025,155,Anglosphere ex-US,True,2009.0,True,2007.0,2007.0,True,True,Continental Europe
A5042269190,Somayajulu Sripada,2001,2026,68,Anglosphere ex-US,False,,True,2003.0,2002.0,True,True,Anglosphere ex-US
A5044489150,Cindy Sykes,2008,2012,7,Anglosphere ex-US,False,,True,2011.0,2008.0,True,False,
A5078285166,Christian Weiß,2000,2025,61,Continental Europe,False,,True,2000.0,2003.0,True,True,Continental Europe
A5057144969,Amin Sakzad,2009,2026,99,Islamic,True,2013.0,True,2010.0,2010.0,True,True,Anglosphere ex-US
A5045861660,Shabnam Kasra Kermanshahi,2014,2025,32,Islamic,True,2017.0,True,2015.0,2019.0,True,True,Anglosphere ex-US
A5013548422,Ron Steinfeld,2000,2026,174,Anglosphere ex-US,False,,True,2002.0,2002.0,True,True,Anglosphere ex-US
A5110752696,Raj Gaire,2015,2023,17,Anglosphere ex-US,False,,True,2018.0,2020.0,True,True,Anglosphere ex-US
A5031368885,Kevin W. Boyack,2000,2022,31,United States,False,,True,2002.0,2003.0,True,True,United States
A5084128166,Russell J. Duhon,2008,2011,3,United States,False,,True,2011.0,,False,False,
A5071451025,Richard Klavans,2005,2022,10,United States,False,,True,2006.0,2010.0,True,True,United States
A5069956136,Joseph R. Biberstine,2011,2013,2,United States,False,,True,2011.0,,False,False,
A5066502063,André Skupin,2001,2017,16,United States,False,,True,2001.0,2002.0,True,False,
A5045161679,Nianli Ma,2002,2011,4,United States,False,,False,,2002.0,True,False,
A5070960013,Ba-Tuong Vo,2005,2026,124,Anglosphere ex-US,False,,True,2007.0,2008.0,True,True,Anglosphere ex-US
A5072792589,Ba‐Ngu Vo,2001,2026,197,Anglosphere ex-US,False,,True,2003.0,2006.0,True,True,Anglosphere ex-US
A5049821685,Emmanuel Filiot,2007,2026,100,Continental Europe,False,,True,2008.0,2008.0,True,True,Continental Europe
